Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
09/11/2004,AQS,60750005,1,4.6,ug/m3 LC,19,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
09/12/2004,AQS,60750005,1,5.7,ug/m3 LC,24,San Francisco,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
09/13/2004,AQS,60750005,1,9.1,ug/m3 LC,38,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
09/14/2004,AQS,60750005,1,14.7,ug/m3 LC,56,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
09/15/2004,AQS,60750005,1,19.5,ug/m3 LC,67,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
09/16/2004,AQS,60750005,1,9.4,ug/m3 LC,39,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
09/17/2004,AQS,60750005,1,7.5,ug/m3 LC,31,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
09/18/2004,AQS,60750005,1,5,ug/m3 LC,21,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
09/19/2004,AQS,60750005,1,2.5,ug/m3 LC,10,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
09/20/2004,AQS,60750005,1,6.7,ug/m3 LC,28,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
09/21/2004,AQS,60750005,1,6.5,ug/m3 LC,27,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
09/22/2004,AQS,60750005,1,10,ug/m3 LC,42,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
09/23/2004,AQS,60750005,1,12.6,ug/m3 LC,52,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
09/24/2004,AQS,60750005,1,14.8,ug/m3 LC,57,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
09/25/2004,AQS,60750005,1,7.4,ug/m3 LC,31,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
09/26/2004,AQS,60750005,1,15.3,ug/m3 LC,58,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
09/27/2004,AQS,60750005,1,8.9,ug/m3 LC,37,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
09/28/2004,AQS,60750005,1,8.4,ug/m3 LC,35,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
09/29/2004,AQS,60750005,1,6.3,ug/m3 LC,26,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
09/30/2004,AQS,60750005,1,9.1,ug/m3 LC,38,San Francisco,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
10/01/2004,AQS,60750005,1,8.9,ug/m3 LC,37,San Francisco,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
10/02/2004,AQS,60750005,1,15.3,ug/m3 LC,58,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
10/03/2004,AQS,60750005,1,6.4,ug/m3 LC,27,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
10/04/2004,AQS,60750005,1,6.9,ug/m3 LC,29,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
10/05/2004,AQS,60750005,1,5.9,ug/m3 LC,25,San Francisco,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
10/06/2004,AQS,60750005,1,7.3,ug/m3 LC,30,San Francisco,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
10/07/2004,AQS,60750005,1,3.1,ug/m3 LC,13,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
10/08/2004,AQS,60750005,1,4.1,ug/m3 LC,17,San Francisco,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
10/09/2004,AQS,60750005,1,5.1,ug/m3 LC,21,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
10/10/2004,AQS,60750005,1,9.7,ug/m3 LC,40,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
10/11/2004,AQS,60750005,1,7.7,ug/m3 LC,32,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
10/12/2004,AQS,60750005,1,17.6,ug/m3 LC,63,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
10/13/2004,AQS,60750005,1,20.8,ug/m3 LC,69,San Francisco,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
10/14/2004,AQS,60750005,1,17,ug/m3 LC,61,San Francisco,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
10/15/2004,AQS,60750005,1,14.9,ug/m3 LC,57,San Francisco,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
10/16/2004,AQS,60750005,1,8.3,ug/m3 LC,35,San Francisco,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
10/17/2004,AQS,60750005,1,5.3,ug/m3 LC,22,San Francisco,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
10/18/2004,AQS,60750005,1,2.9,ug/m3 LC,12,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
10/19/2004,AQS,60750005,1,3,ug/m3 LC,13,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
10/20/2004,AQS,60750005,1,4.5,ug/m3 LC,19,San Francisco,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
10/21/2004,AQS,60750005,1,7.7,ug/m3 LC,32,San Francisco,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
10/22/2004,AQS,60750005,1,5.9,ug/m3 LC,25,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
10/23/2004,AQS,60750005,1,5,ug/m3 LC,21,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
10/24/2004,AQS,60750005,1,9.1,ug/m3 LC,38,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
10/25/2004,AQS,60750005,1,5.2,ug/m3 LC,22,San Francisco,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
10/26/2004,AQS,60750005,1,3.6,ug/m3 LC,15,San Francisco,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
10/27/2004,AQS,60750005,1,4.7,ug/m3 LC,20,San Francisco,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
10/28/2004,AQS,60750005,1,10.3,ug/m3 LC,43,San Francisco,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
10/29/2004,AQS,60750005,1,17.9,ug/m3 LC,63,San Francisco,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
10/30/2004,AQS,60750005,1,6.7,ug/m3 LC,28,San Francisco,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
10/31/2004,AQS,60750005,1,6.6,ug/m3 LC,28,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
11/01/2004,AQS,60750005,1,6.5,ug/m3 LC,27,San Francisco,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
11/02/2004,AQS,60750005,1,21,ug/m3 LC,70,San Francisco,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
11/03/2004,AQS,60750005,1,2.5,ug/m3 LC,10,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
11/04/2004,AQS,60750005,1,3.5,ug/m3 LC,15,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
11/05/2004,AQS,60750005,1,9.2,ug/m3 LC,38,San Francisco,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
11/06/2004,AQS,60750005,1,12.9,ug/m3 LC,53,San Francisco,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
11/07/2004,AQS,60750005,1,16.3,ug/m3 LC,60,San Francisco,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
11/08/2004,AQS,60750005,1,8.3,ug/m3 LC,35,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
11/09/2004,AQS,60750005,1,6.4,ug/m3 LC,27,San Francisco,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
11/10/2004,AQS,60750005,1,7.2,ug/m3 LC,30,San Francisco,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
11/11/2004,AQS,60750005,1,4.5,ug/m3 LC,19,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
11/12/2004,AQS,60750005,1,7.1,ug/m3 LC,30,San Francisco,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
11/13/2004,AQS,60750005,1,10.2,ug/m3 LC,43,San Francisco,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
11/14/2004,AQS,60750005,1,22,ug/m3 LC,72,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
11/15/2004,AQS,60750005,1,31.6,ug/m3 LC,92,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
11/16/2004,AQS,60750005,1,47,ug/m3 LC,129,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
11/17/2004,AQS,60750005,1,29.6,ug/m3 LC,88,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
11/18/2004,AQS,60750005,1,32,ug/m3 LC,93,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
11/19/2004,AQS,60750005,1,18.8,ug/m3 LC,65,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
11/20/2004,AQS,60750005,1,6.1,ug/m3 LC,25,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
11/21/2004,AQS,60750005,1,4.3,ug/m3 LC,18,San Francisco,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
11/22/2004,AQS,60750005,1,7.6,ug/m3 LC,32,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
11/23/2004,AQS,60750005,1,16.1,ug/m3 LC,59,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
11/24/2004,AQS,60750005,1,28,ug/m3 LC,84,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
11/25/2004,AQS,60750005,1,5.5,ug/m3 LC,23,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
11/26/2004,AQS,60750005,1,27.1,ug/m3 LC,83,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
11/27/2004,AQS,60750005,1,3,ug/m3 LC,13,San Francisco,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
11/28/2004,AQS,60750005,1,0.9,ug/m3 LC,4,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
11/29/2004,AQS,60750005,1,5.3,ug/m3 LC,22,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
11/30/2004,AQS,60750005,1,27.5,ug/m3 LC,83,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
12/01/2004,AQS,60750005,1,27.1,ug/m3 LC,83,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
12/02/2004,AQS,60750005,1,10.1,ug/m3 LC,42,San Francisco,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
12/03/2004,AQS,60750005,1,8.8,ug/m3 LC,37,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
12/04/2004,AQS,60750005,1,13.5,ug/m3 LC,54,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
12/05/2004,AQS,60750005,1,36.1,ug/m3 LC,102,San Francisco,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
12/06/2004,AQS,60750005,1,5.7,ug/m3 LC,24,San Francisco,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
12/07/2004,AQS,60750005,1,3.3,ug/m3 LC,14,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
12/08/2004,AQS,60750005,1,4,ug/m3 LC,17,San Francisco,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
12/09/2004,AQS,60750005,1,10.8,ug/m3 LC,45,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
12/10/2004,AQS,60750005,1,17.5,ug/m3 LC,62,San Francisco,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
12/11/2004,AQS,60750005,1,24.1,ug/m3 LC,76,San Francisco,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
12/12/2004,AQS,60750005,1,13.4,ug/m3 LC,54,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
12/13/2004,AQS,60750005,1,16.2,ug/m3 LC,60,San Francisco,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
12/14/2004,AQS,60750005,1,20,ug/m3 LC,68,San Francisco,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
12/15/2004,AQS,60750005,1,16.4,ug/m3 LC,60,San Francisco,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
12/16/2004,AQS,60750005,1,22.4,ug/m3 LC,73,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
12/17/2004,AQS,60750005,1,32.8,ug/m3 LC,95,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
12/18/2004,AQS,60750005,1,21,ug/m3 LC,70,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
12/19/2004,AQS,60750005,1,31.2,ug/m3 LC,91,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
12/20/2004,AQS,60750005,1,30,ug/m3 LC,89,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
12/21/2004,AQS,60750005,1,21.5,ug/m3 LC,71,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
12/22/2004,AQS,60750005,1,7.6,ug/m3 LC,32,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
12/23/2004,AQS,60750005,1,7.5,ug/m3 LC,31,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
12/24/2004,AQS,60750005,1,27.3,ug/m3 LC,83,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
12/25/2004,AQS,60750005,1,32,ug/m3 LC,93,San Francisco,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
12/26/2004,AQS,60750005,1,7.1,ug/m3 LC,30,San Francisco,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
12/27/2004,AQS,60750005,1,4.1,ug/m3 LC,17,San Francisco,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
12/28/2004,AQS,60750005,1,9.2,ug/m3 LC,38,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
12/29/2004,AQS,60750005,1,4.3,ug/m3 LC,18,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
12/30/2004,AQS,60750005,1,4,ug/m3 LC,17,San Francisco,1,100,88101,PM2.5 - Local Conditions,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
12/31/2004,AQS,60750005,1,1.1,ug/m3 LC,5,San Francisco,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.765946,-122.399044
06/14/2004,AQS,60750006,1,15.7,ug/m3 LC,59,San Francisco - Bayview Hunters Point,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.7338,-122.3824
06/15/2004,AQS,60750006,1,22.1,ug/m3 LC,72,San Francisco - Bayview Hunters Point,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.7338,-122.3824
06/16/2004,AQS,60750006,1,16.1,ug/m3 LC,59,San Francisco - Bayview Hunters Point,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.7338,-122.3824
06/17/2004,AQS,60750006,1,9,ug/m3 LC,38,San Francisco - Bayview Hunters Point,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.7338,-122.3824
06/18/2004,AQS,60750006,1,9.8,ug/m3 LC,41,San Francisco - Bayview Hunters Point,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.7338,-122.3824
06/19/2004,AQS,60750006,1,8.4,ug/m3 LC,35,San Francisco - Bayview Hunters Point,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.7338,-122.3824
06/20/2004,AQS,60750006,1,9.4,ug/m3 LC,39,San Francisco - Bayview Hunters Point,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.7338,-122.3824
06/21/2004,AQS,60750006,1,11.2,ug/m3 LC,47,San Francisco - Bayview Hunters Point,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.7338,-122.3824
06/22/2004,AQS,60750006,1,8.7,ug/m3 LC,36,San Francisco - Bayview Hunters Point,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.7338,-122.3824
06/23/2004,AQS,60750006,1,7,ug/m3 LC,29,San Francisco - Bayview Hunters Point,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.7338,-122.3824
06/24/2004,AQS,60750006,1,6.1,ug/m3 LC,25,San Francisco - Bayview Hunters Point,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,41860,"San Francisco-Oakland-Hayward, CA",6,California,75,San Francisco,37.7338,-122.3824
